Order0	T8MN	C55B	2.9	1400	15400	24200	89000	
Order1	GCR1	SPHC	2.9	1450	15200	24800	49000	
Order2	SPHC	Q35B	2.7	1200	16800	24800	94000	
Order3	C55B	GCR1	2.8	1300	15400	23400	14000	
Order4	GCR1	SPHC	2.1	1450	15800	24000	94000	
Order5	T8MN	GCR1	2.2	1500	15000	24400	84000	
Order6	GCR1	Q35B	3.2	1200	16000	23400	44000	
Order7	SPHC	C55B	2.4	1450	16600	23200	74000	
Order8	T8MN		3.2	1450	16600	23000	39000	
Order9	C55B	T8MN	3.1	1500	15400	24600	79000	
Order10	T8MN	Q35B	2.3	1600	16200	24800	89000	
Order11	Q35B	GCR1	2.3	1200	16000	24400	64000	
Order12	SPHC	GCR1	2.1	1250	16600	23200	94000	
Order13	C55B	T8MN	3.3	1650	15800	23200	79000	
Order14	T8MN	SPHC	2.5	1250	15600	23600	59000	
Order15	T8MN	GCR1	2.3	1250	16600	23400	19000	
Order16	GCR1	T8MN	2.6	1450	16600	23800	39000	
Order17	SPHC	C55B	2	1600	15600	23400	44000	
Order18	C55B		2.4	1250	16200	24800	34000	
Order19	Q35B	C55B	2.1	1650	16200	24400	9000	
