Order0	T8MN	GCR1	2.5	1300	15000	23600	69000	
Order1	SPHC		2.5	1300	15400	23600	99000	
Order2	SPHC	C55B	2.6	1350	15200	23200	64000	
Order3	Q35B	GCR1	2.6	1400	15800	23400	49000	
Order4	GCR1	SPHC	2.6	1450	15200	24600	19000	
Order5	GCR1	T8MN	2.3	1450	15400	24600	89000	
Order6	Q35B	T8MN	3.1	1450	15800	24600	74000	
Order7	SPHC	C55B	2.8	1350	15000	24600	39000	
Order8	GCR1	SPHC	3.1	1250	15400	23600	69000	
Order9	C55B	Q35B	3.1	1300	15800	24600	69000	
Order10	SPHC	C55B	2.4	1250	16400	24800	59000	
Order11	T8MN		2.5	1550	15000	23600	44000	
Order12	GCR1	Q35B	3.2	1400	15000	23200	4000	
Order13	Q35B	GCR1	2.9	1550	15200	24000	99000	
Order14	C55B	T8MN	2.2	1300	16400	24200	84000	
Order15	T8MN	Q35B	3.3	1200	16200	23000	94000	
Order16	GCR1	C55B	3.4	1650	16600	23600	44000	
Order17	SPHC		2	1650	16400	23200	24000	
Order18	SPHC		2	1450	16400	23200	64000	
Order19	C55B	SPHC	2.2	1300	16400	24600	99000	
