Order0	GCR1	T8MN	3.4	1500	15600	23800	99000	
Order1	SPHC	C55B	2.9	1350	15000	23000	39000	
Order2	T8MN		2.2	1250	16800	24600	29000	
Order3	C55B	SPHC	2.9	1600	16400	24800	79000	
Order4	C55B	GCR1	2.1	1200	16000	24800	29000	
Order5	SPHC		2.8	1300	16600	24000	24000	
Order6	SPHC	Q35B	2.2	1550	15000	24200	49000	
Order7	SPHC	T8MN	2.8	1350	15400	23600	69000	
Order8	C55B	T8MN	3.4	1250	16200	24600	4000	
Order9	C55B	T8MN	2.6	1300	16600	24000	4000	
Order10	SPHC		2	1600	16600	24400	14000	
Order11	Q35B	T8MN	2.3	1650	16000	23200	4000	
Order12	T8MN		3.1	1500	16000	23200	59000	
Order13	T8MN	Q35B	2.4	1500	16200	24200	9000	
Order14	T8MN	C55B	2.4	1250	16800	23400	64000	
Order15	GCR1		2.4	1550	16400	24400	34000	
Order16	SPHC	GCR1	2.3	1250	16600	24400	19000	
Order17	Q35B	T8MN	2.1	1600	15600	23800	39000	
Order18	SPHC		2.3	1650	16800	24000	54000	
Order19	T8MN	SPHC	3.2	1350	16600	23200	84000	
