Order0	Q35B	T8MN	3.2	1300	16800	23800	29000	
Order1	GCR1	C55B	2.8	1450	15400	24600	49000	
Order2	Q35B		2.2	1600	15200	23400	59000	
Order3	GCR1		2.7	1450	16800	23800	59000	
Order4	C55B	T8MN	3.1	1650	15000	24000	9000	
Order5	Q35B	GCR1	2.6	1650	16400	23200	4000	
Order6	Q35B	GCR1	2.7	1350	15600	23200	39000	
Order7	GCR1		2.3	1400	15400	23200	84000	
Order8	GCR1	T8MN	2.8	1400	15400	24600	49000	
Order9	GCR1	T8MN	2.9	1450	15400	23200	44000	
Order10	T8MN	GCR1	2.6	1400	15200	24800	84000	
Order11	Q35B	C55B	2	1600	16400	23600	99000	
Order12	GCR1	T8MN	2.8	1350	16800	24800	24000	
Order13	GCR1	T8MN	2.1	1450	16000	24000	59000	
Order14	GCR1	C55B	2.8	1400	15000	24200	89000	
Order15	T8MN	GCR1	2.8	1200	16200	24800	39000	
Order16	Q35B	SPHC	2.7	1250	16200	24000	99000	
Order17	Q35B	C55B	2.5	1650	16800	23000	44000	
Order18	C55B	T8MN	2.7	1500	16600	24800	74000	
Order19	GCR1	SPHC	3.1	1650	16800	24400	44000	
