Order0	SPHC	Q35B	3.1	1400	15400	24800	59000	
Order1	T8MN	C55B	3	1650	15200	23400	9000	
Order2	Q35B	T8MN	2.3	1650	16800	24200	24000	
Order3	T8MN	Q35B	2.2	1450	16800	24400	99000	
Order4	Q35B	C55B	3.1	1450	15600	24400	9000	
Order5	SPHC	GCR1	2.7	1550	16800	23800	99000	
Order6	SPHC		3	1500	16400	23600	54000	
Order7	GCR1	T8MN	3.3	1650	15800	23000	79000	
Order8	GCR1		2.8	1600	16000	24600	29000	
Order9	GCR1	SPHC	3.2	1200	15200	24600	89000	
Order10	C55B		2.6	1600	15200	23800	59000	
Order11	C55B	SPHC	3.2	1400	15800	23000	9000	
Order12	T8MN	C55B	2.6	1650	16000	23600	39000	
Order13	Q35B	GCR1	2.5	1550	15000	24200	54000	
Order14	T8MN		3	1350	16200	23200	59000	
Order15	T8MN	GCR1	3.3	1650	15600	23400	64000	
Order16	Q35B	C55B	2.3	1250	15600	24800	24000	
Order17	Q35B	T8MN	3.4	1350	15600	23400	79000	
Order18	C55B	T8MN	3.2	1350	15000	23600	94000	
Order19	SPHC	Q35B	3.2	1400	16000	23200	79000	
