Order0	C55B	SPHC	2.3	1300	15200	23000	39000	
Order1	SPHC	C55B	3.2	1250	16200	24200	44000	
Order2	GCR1		2.4	1500	16600	23200	39000	
Order3	C55B	T8MN	3.4	1350	15600	24600	99000	
Order4	Q35B	C55B	3.3	1650	15000	24000	74000	
Order5	GCR1		2.1	1600	15400	23400	74000	
Order6	Q35B	GCR1	2.6	1300	15600	24200	49000	
Order7	GCR1	SPHC	2.9	1250	16400	24400	99000	
Order8	GCR1	SPHC	2.6	1600	15400	24800	24000	
Order9	GCR1	T8MN	2.9	1400	16000	24400	19000	
Order10	C55B	SPHC	2.6	1500	16000	23600	79000	
Order11	SPHC		3.2	1500	16600	23400	99000	
Order12	T8MN	GCR1	2.8	1250	15000	23600	49000	
Order13	Q35B	GCR1	2.9	1350	15600	23000	44000	
Order14	Q35B	GCR1	2.7	1650	15400	24200	94000	
Order15	Q35B	T8MN	3	1400	15800	24200	24000	
Order16	GCR1	C55B	3.3	1400	16000	23000	69000	
Order17	GCR1	SPHC	3.2	1300	16600	24400	39000	
Order18	T8MN	Q35B	2	1250	16000	23800	64000	
Order19	SPHC	Q35B	2.1	1200	15800	24200	99000	
