Order0	Q35B	GCR1	2.4	1200	16800	23800	34000	
Order1	C55B	GCR1	2.4	1350	16200	24000	89000	
Order2	SPHC	C55B	3.2	1450	15400	24200	69000	
Order3	T8MN	Q35B	3.2	1500	16600	23200	14000	
Order4	SPHC	Q35B	2.6	1500	16800	24600	24000	
Order5	C55B		3	1400	15400	23000	84000	
Order6	T8MN	SPHC	2.4	1500	15400	23400	19000	
Order7	T8MN	SPHC	2.5	1300	16400	24800	19000	
Order8	Q35B	C55B	2.3	1450	16800	24000	84000	
Order9	Q35B	C55B	2	1650	15600	24200	29000	
Order10	C55B		3.1	1300	16800	24600	9000	
Order11	SPHC	T8MN	2.4	1350	15600	23000	94000	
Order12	T8MN	Q35B	2.3	1600	16600	24600	94000	
Order13	GCR1	T8MN	3.2	1300	16400	23400	49000	
Order14	GCR1	Q35B	2.7	1450	15600	24400	64000	
Order15	T8MN	GCR1	3.4	1350	15000	24000	44000	
Order16	SPHC	C55B	2.1	1650	15600	24000	39000	
Order17	SPHC		2.4	1450	15400	23400	79000	
Order18	T8MN		2	1350	15000	24400	84000	
Order19	T8MN	Q35B	3	1200	16600	24800	99000	
