Order0	GCR1	Q35B	3.2	1450	15600	24200	34000	
Order1	C55B	Q35B	3.3	1350	16400	24200	19000	
Order2	Q35B	GCR1	3	1450	16400	23400	74000	
Order3	GCR1		3.3	1300	16400	23200	39000	
Order4	C55B	Q35B	2.1	1350	15800	24600	49000	
Order5	Q35B	C55B	2	1650	16000	23400	69000	
Order6	SPHC	GCR1	2.9	1600	15600	23000	89000	
Order7	Q35B	SPHC	2.2	1300	16600	23200	84000	
Order8	GCR1	Q35B	2.6	1550	16200	24600	24000	
Order9	C55B		2.5	1400	15600	24000	44000	
Order10	C55B	Q35B	3.2	1250	16200	24600	99000	
Order11	C55B	Q35B	2.9	1350	16200	23000	49000	
Order12	T8MN	GCR1	2.4	1550	15400	23800	54000	
Order13	T8MN	Q35B	2.6	1550	16200	23400	59000	
Order14	T8MN		3.4	1250	15800	24000	19000	
Order15	T8MN		2.3	1250	16400	24400	14000	
Order16	SPHC	T8MN	2	1400	15400	23400	64000	
Order17	SPHC	C55B	2.4	1500	15000	23600	49000	
Order18	C55B	Q35B	3.1	1450	15400	24600	64000	
Order19	SPHC	C55B	2.7	1300	15200	23600	9000	
Order20	SPHC	Q35B	2.7	1250	15600	23600	34000	
Order21	C55B		2.9	1650	15200	24800	54000	
Order22	C55B	SPHC	3.3	1250	16000	24000	34000	
Order23	T8MN	GCR1	2.7	1650	15200	23400	44000	
Order24	Q35B	GCR1	2.8	1600	15600	23400	29000	
Order25	GCR1	C55B	2.6	1300	15600	24400	99000	
Order26	C55B	T8MN	3.2	1450	16200	23200	54000	
Order27	T8MN		2.5	1250	15800	24400	24000	
Order28	Q35B	C55B	2.3	1450	16800	23800	24000	
Order29	T8MN		3.3	1250	15200	23000	14000	
Order30	C55B	SPHC	2.7	1650	15000	24000	29000	
Order31	C55B	T8MN	2.3	1650	16000	24600	4000	
Order32	SPHC	GCR1	3.3	1550	15000	24400	49000	
Order33	GCR1	C55B	2.9	1200	16400	24800	69000	
Order34	C55B	T8MN	2.8	1650	15200	24800	14000	
Order35	T8MN	GCR1	2.8	1300	16400	24400	39000	
Order36	C55B	Q35B	2.8	1350	15600	24000	14000	
Order37	SPHC	GCR1	2.8	1350	15800	23200	64000	
Order38	C55B	Q35B	3	1200	15600	24000	59000	
Order39	GCR1	T8MN	2	1200	15800	23600	9000	
Order40	T8MN	Q35B	3	1250	15400	24800	64000	
Order41	Q35B	C55B	3.1	1350	16400	23400	69000	
Order42	Q35B	T8MN	3.3	1200	15200	23800	69000	
Order43	Q35B		3.3	1300	15800	24400	4000	
Order44	Q35B	T8MN	2.4	1650	15600	24800	14000	
Order45	GCR1	Q35B	3.1	1650	16800	23600	19000	
Order46	C55B	GCR1	2	1300	15200	24800	39000	
Order47	SPHC		2.4	1500	15600	24800	69000	
Order48	SPHC	Q35B	2.5	1550	15200	23800	34000	
Order49	GCR1	T8MN	2.8	1650	16200	24800	59000	
