Order0	T8MN	C55B	2.5	1650	15000	23600	49000	
Order1	Q35B	C55B	2.8	1600	16400	23600	29000	
Order2	GCR1		2.4	1350	16200	23600	89000	
Order3	Q35B	T8MN	2.1	1650	16600	24000	99000	
Order4	Q35B	C55B	3	1200	15200	24800	39000	
Order5	T8MN	GCR1	2.1	1450	16200	24200	54000	
Order6	GCR1	Q35B	2.1	1500	15600	24400	84000	
Order7	C55B	T8MN	3.2	1350	15800	23800	9000	
Order8	C55B	T8MN	2	1250	16600	23400	79000	
Order9	C55B	T8MN	2.3	1400	16200	23400	34000	
Order10	T8MN	GCR1	3.1	1400	15200	24600	49000	
Order11	C55B	SPHC	2.9	1300	15800	23200	34000	
Order12	C55B	T8MN	2.8	1250	15400	24800	29000	
Order13	Q35B	GCR1	3.2	1450	15400	24800	59000	
Order14	SPHC	C55B	3.3	1350	16800	23400	34000	
Order15	GCR1	C55B	2.9	1300	15000	24000	4000	
Order16	C55B	Q35B	2.3	1400	15000	23800	94000	
Order17	T8MN	GCR1	2.4	1400	16200	24400	44000	
Order18	T8MN	SPHC	2	1300	15200	23200	34000	
Order19	C55B	T8MN	3.3	1650	16200	23600	4000	
Order20	C55B	SPHC	2	1400	15000	24800	39000	
Order21	SPHC		3.3	1500	15600	24000	84000	
Order22	T8MN	GCR1	2.9	1200	16000	24000	89000	
Order23	C55B	GCR1	2.2	1650	16800	23400	79000	
Order24	SPHC		2.9	1550	15600	24800	59000	
Order25	GCR1	C55B	2	1550	16000	23800	59000	
Order26	C55B	SPHC	2.7	1350	16600	23400	74000	
Order27	SPHC		2.5	1600	16200	24000	94000	
Order28	Q35B	C55B	2.3	1550	16200	24200	24000	
Order29	GCR1	T8MN	2.1	1400	16200	23000	74000	
Order30	T8MN	SPHC	3.3	1350	15600	24200	44000	
Order31	T8MN	GCR1	3.4	1450	15200	23200	44000	
Order32	Q35B	T8MN	2.6	1450	15000	24800	84000	
Order33	SPHC		2.5	1550	16800	23200	64000	
Order34	C55B	SPHC	2.7	1400	15000	24800	19000	
Order35	T8MN	C55B	3.3	1250	15400	23600	9000	
Order36	T8MN	GCR1	3.2	1550	15400	23400	94000	
Order37	C55B	Q35B	2	1600	16600	24200	44000	
Order38	C55B	SPHC	3	1450	16200	24200	39000	
Order39	C55B	Q35B	3.4	1400	16800	24600	94000	
Order40	C55B	T8MN	2	1650	16200	23200	59000	
Order41	SPHC	GCR1	2.2	1550	15200	24400	44000	
Order42	C55B	Q35B	3.4	1650	16600	23600	34000	
Order43	Q35B	C55B	3.2	1650	16800	24600	64000	
Order44	T8MN	GCR1	2.7	1200	16400	23200	74000	
Order45	GCR1	C55B	2.4	1600	15200	23400	64000	
Order46	SPHC	C55B	3.3	1550	15800	24200	99000	
Order47	GCR1	Q35B	3.1	1550	16800	23800	54000	
Order48	GCR1	SPHC	3.4	1250	15800	23600	49000	
Order49	SPHC	GCR1	2.9	1600	16000	23200	14000	
