Order0	C55B	T8MN	3.2	1500	16800	24200	64000	
Order1	GCR1	C55B	2	1650	16000	23800	4000	
Order2	C55B	Q35B	3	1450	15400	23600	64000	
Order3	T8MN	Q35B	3.4	1200	16400	23000	9000	
Order4	T8MN	C55B	3.3	1200	15800	24000	64000	
Order5	GCR1	Q35B	3.4	1600	15400	24600	19000	
Order6	T8MN	C55B	2.6	1250	15400	23800	64000	
Order7	Q35B	GCR1	3.1	1200	15400	23400	59000	
Order8	SPHC		2.7	1650	16600	24600	79000	
Order9	GCR1	C55B	2.4	1650	15800	23000	64000	
Order10	Q35B	T8MN	2.4	1300	15200	24600	94000	
Order11	C55B		3	1550	15000	23800	4000	
Order12	SPHC	C55B	2.8	1350	15200	23800	9000	
Order13	SPHC	Q35B	2.3	1400	15400	23400	94000	
Order14	GCR1		2.9	1350	15000	23600	14000	
Order15	Q35B	T8MN	3.2	1650	15400	23800	19000	
Order16	SPHC	T8MN	3.2	1550	15200	23200	89000	
Order17	Q35B	T8MN	2.6	1400	16800	23200	49000	
Order18	GCR1	SPHC	2	1600	15600	24600	49000	
Order19	C55B	GCR1	2.2	1500	15000	23400	14000	
Order20	SPHC	T8MN	2.2	1550	15800	23800	99000	
Order21	GCR1	C55B	2.3	1450	16200	23400	29000	
Order22	GCR1	T8MN	2	1400	16800	24000	89000	
Order23	Q35B	GCR1	3.4	1300	15600	24000	79000	
Order24	GCR1	SPHC	3.4	1500	16200	23400	14000	
Order25	SPHC	T8MN	3.1	1600	15800	24200	9000	
Order26	GCR1	T8MN	3.3	1200	15000	23200	29000	
Order27	Q35B	GCR1	2.5	1450	15600	24800	44000	
Order28	T8MN	GCR1	2.1	1550	16600	24600	14000	
Order29	GCR1	SPHC	3.3	1250	16600	24200	99000	
Order30	Q35B		3.2	1250	15800	23600	24000	
Order31	SPHC		2.8	1250	15400	24000	94000	
Order32	T8MN	GCR1	3.1	1500	16200	24400	74000	
Order33	T8MN		3.1	1550	15200	23200	74000	
Order34	T8MN	Q35B	2.9	1350	15800	23600	49000	
Order35	T8MN	C55B	2.8	1200	16400	24000	14000	
Order36	GCR1	Q35B	3.3	1650	16600	24800	44000	
Order37	C55B	SPHC	2.7	1350	15800	24000	99000	
Order38	T8MN		2.4	1200	15600	24600	14000	
Order39	C55B	T8MN	3.2	1250	15200	24800	84000	
Order40	Q35B	C55B	3.2	1550	16000	24600	64000	
Order41	Q35B		2.4	1600	15000	23000	59000	
Order42	Q35B	GCR1	2.6	1650	15000	23000	24000	
Order43	SPHC	C55B	3	1250	16600	24800	89000	
Order44	C55B	GCR1	2.3	1350	16600	24000	89000	
Order45	T8MN	C55B	2.3	1250	15200	24000	24000	
Order46	C55B	T8MN	2.6	1350	16600	24800	89000	
Order47	GCR1		2.2	1350	15800	24200	99000	
Order48	Q35B	T8MN	2.8	1450	16200	23800	9000	
Order49	T8MN	Q35B	2.7	1500	15200	24800	84000	
