Order0	Q35B	C55B	2.5	1650	16400	23000	49000	
Order1	GCR1	Q35B	3	1400	15200	24800	79000	
Order2	T8MN	SPHC	2.2	1350	15200	23600	9000	
Order3	SPHC	C55B	3.3	1250	15800	23600	54000	
Order4	C55B	Q35B	2.9	1400	15200	23200	54000	
Order5	C55B		2.7	1650	16400	24400	79000	
Order6	SPHC	C55B	2.6	1250	15800	23200	14000	
Order7	Q35B		2.6	1550	16200	24800	29000	
Order8	SPHC	T8MN	2.7	1550	15800	24800	24000	
Order9	SPHC		3.2	1450	16400	23800	64000	
Order10	SPHC	T8MN	2.5	1550	16000	23800	94000	
Order11	SPHC	C55B	3.4	1400	16400	24600	24000	
Order12	Q35B		2.6	1550	15000	24200	59000	
Order13	SPHC	T8MN	3	1250	15400	23600	34000	
Order14	SPHC		3.1	1250	16200	23600	79000	
Order15	Q35B	SPHC	2.7	1400	16200	24600	69000	
Order16	SPHC	C55B	3.2	1650	15000	23000	24000	
Order17	SPHC	GCR1	2.6	1350	16000	23800	9000	
Order18	Q35B	C55B	3.2	1250	16200	24200	74000	
Order19	SPHC	Q35B	2.1	1600	16800	24000	19000	
Order20	C55B	T8MN	2.6	1250	16000	24800	64000	
Order21	Q35B	GCR1	2.9	1350	16600	24600	89000	
Order22	Q35B	GCR1	2.3	1600	15000	23800	34000	
Order23	C55B	Q35B	2.9	1250	16400	24200	4000	
Order24	C55B		3.1	1500	16400	23000	84000	
Order25	Q35B		3.3	1550	15800	23800	9000	
Order26	GCR1	Q35B	3.4	1250	16000	23400	34000	
Order27	C55B	T8MN	2.6	1450	15600	24000	54000	
Order28	SPHC		2	1400	16200	24200	14000	
Order29	GCR1		2.4	1500	16400	23600	14000	
Order30	SPHC	T8MN	2.6	1600	15400	24200	34000	
Order31	GCR1	Q35B	2.9	1450	15000	23200	54000	
Order32	SPHC		2.3	1600	15000	23400	99000	
Order33	SPHC	C55B	3.2	1350	16600	24800	24000	
Order34	GCR1	Q35B	3.2	1600	15400	24200	14000	
Order35	SPHC	C55B	2.4	1600	16800	24800	24000	
Order36	Q35B		2.3	1350	16200	24000	64000	
Order37	SPHC		2.2	1400	16600	24200	89000	
Order38	T8MN	C55B	2	1300	15800	24000	59000	
Order39	SPHC	GCR1	2.6	1650	15600	24000	39000	
Order40	SPHC	T8MN	3	1500	16400	24200	39000	
Order41	Q35B	GCR1	2.3	1650	15800	24800	44000	
Order42	T8MN	Q35B	2.1	1650	16400	23400	79000	
Order43	C55B	Q35B	2.4	1350	15200	23000	99000	
Order44	SPHC	Q35B	2.6	1250	15600	23600	24000	
Order45	Q35B		2.8	1500	16600	23400	89000	
Order46	C55B	Q35B	2.4	1600	15800	23600	14000	
Order47	GCR1	SPHC	2.4	1650	16400	23800	59000	
Order48	SPHC	C55B	2.5	1600	15200	23000	19000	
Order49	GCR1	Q35B	3.2	1600	15400	24000	19000	
