Order0	T8MN		2.5	1500	15400	24800	94000	
Order1	GCR1	SPHC	3.3	1450	16400	24200	9000	
Order2	GCR1	SPHC	2.6	1500	16400	23600	44000	
Order3	C55B	GCR1	3	1400	16600	24000	89000	
Order4	SPHC	Q35B	2.1	1250	15200	24000	4000	
Order5	T8MN		2.1	1250	15600	23800	39000	
Order6	SPHC		3.3	1650	15400	23600	4000	
Order7	Q35B	GCR1	2.2	1400	15600	23000	34000	
Order8	SPHC		3.4	1300	15800	24200	39000	
Order9	C55B	SPHC	2	1200	16800	24800	19000	
Order10	GCR1	T8MN	3	1400	16200	23000	24000	
Order11	C55B	Q35B	3.3	1300	15000	24800	84000	
Order12	C55B	SPHC	2.1	1600	16600	23800	84000	
Order13	T8MN		2.3	1250	16200	23600	14000	
Order14	Q35B	C55B	2.3	1450	16000	24000	99000	
Order15	Q35B	C55B	2.1	1650	15600	23000	69000	
Order16	SPHC	GCR1	2.1	1200	15000	23800	59000	
Order17	SPHC	C55B	2.1	1350	15600	24600	34000	
Order18	GCR1	Q35B	3.3	1600	15000	23600	54000	
Order19	SPHC	C55B	3.2	1500	15000	24400	49000	
Order20	T8MN	GCR1	3.2	1200	16000	24400	19000	
Order21	Q35B	SPHC	2.9	1300	15000	23000	74000	
Order22	C55B	Q35B	2.4	1550	15800	23400	89000	
Order23	T8MN	C55B	3.4	1500	16800	24000	44000	
Order24	C55B	GCR1	2.6	1300	15600	23400	4000	
Order25	T8MN		3.1	1500	16400	24400	59000	
Order26	Q35B		3.4	1600	15800	24200	99000	
Order27	SPHC	C55B	2	1400	15200	24200	24000	
Order28	C55B	T8MN	3.2	1450	15400	23200	4000	
Order29	T8MN	Q35B	3.3	1350	16800	24600	99000	
Order30	C55B	GCR1	2.4	1650	16800	23000	94000	
Order31	SPHC	T8MN	3.4	1550	16400	24400	24000	
Order32	SPHC	C55B	2.8	1650	15000	23600	39000	
Order33	SPHC	Q35B	2.4	1400	15200	23800	14000	
Order34	C55B	Q35B	3.3	1600	16600	23000	54000	
