Order0	GCR1	SPHC	2.7	1600	16400	24000	64000	
Order1	SPHC	T8MN	2.7	1500	15600	23400	4000	
Order2	GCR1	T8MN	2.7	1250	16200	24600	79000	
Order3	Q35B	T8MN	2.2	1300	16200	24400	29000	
Order4	Q35B		2.8	1600	15400	23400	74000	
Order5	SPHC	GCR1	2.2	1600	15000	24600	9000	
Order6	Q35B		2.2	1450	16600	24800	99000	
Order7	T8MN	SPHC	3.4	1550	15000	23000	69000	
Order8	C55B	SPHC	3.1	1350	15200	24200	49000	
Order9	T8MN	C55B	2	1600	15200	23600	89000	
Order10	T8MN	GCR1	2.6	1400	15400	23400	54000	
Order11	GCR1	C55B	2.7	1650	15600	24200	4000	
Order12	T8MN		2.8	1200	15400	24400	69000	
Order13	T8MN	Q35B	2.1	1550	16200	24800	39000	
Order14	C55B	T8MN	2.1	1600	15200	23800	64000	
Order15	SPHC	C55B	2.8	1250	16000	24800	89000	
Order16	GCR1	Q35B	2.8	1650	16800	23800	29000	
Order17	T8MN	Q35B	2.1	1250	15400	23600	94000	
Order18	GCR1		2.4	1400	16600	23800	94000	
Order19	Q35B	GCR1	2.3	1250	15000	24400	24000	
Order20	Q35B	GCR1	3.3	1200	15000	23200	14000	
Order21	SPHC	C55B	2.3	1250	15800	24400	34000	
Order22	SPHC	C55B	3.2	1500	15400	23400	79000	
Order23	SPHC	GCR1	2.7	1500	15400	23000	14000	
Order24	C55B	SPHC	2.9	1600	15000	23400	29000	
Order25	T8MN	C55B	3.4	1500	16400	23800	44000	
Order26	T8MN		2.1	1600	15200	24400	84000	
Order27	Q35B	C55B	2.8	1650	16400	23600	4000	
Order28	GCR1	C55B	3	1650	16800	24600	89000	
Order29	GCR1		2.1	1500	16000	24000	39000	
Order30	T8MN		2.7	1550	15600	23400	14000	
Order31	Q35B	T8MN	2.5	1450	16200	24200	94000	
Order32	C55B		2.2	1350	16800	23400	44000	
Order33	C55B	GCR1	3.1	1300	16200	23600	4000	
Order34	C55B		2	1550	16200	24000	34000	
