Order0	T8MN	GCR1	3.3	1600	16800	24600	34000	
Order1	C55B	T8MN	2.2	1200	15000	24600	9000	
Order2	GCR1	T8MN	2.1	1650	16600	23600	59000	
Order3	C55B		2.9	1450	16000	23000	34000	
Order4	Q35B	SPHC	2.7	1350	15400	24200	99000	
Order5	C55B	Q35B	3	1250	15200	24600	9000	
Order6	T8MN		3.4	1550	16000	23000	54000	
Order7	C55B	T8MN	3.1	1300	16800	24000	54000	
Order8	Q35B		3.4	1250	16800	23600	39000	
Order9	T8MN	GCR1	2.6	1450	16600	24000	34000	
Order10	GCR1	Q35B	2.2	1500	15000	24600	84000	
Order11	Q35B	SPHC	2.8	1550	16000	23400	39000	
Order12	C55B		2.9	1500	16800	23000	14000	
Order13	T8MN		3.1	1550	16000	24000	69000	
Order14	C55B		2.9	1650	16000	23400	24000	
Order15	SPHC	GCR1	3.4	1500	15800	23000	69000	
Order16	GCR1		3.3	1450	16800	24800	24000	
Order17	GCR1	C55B	2.5	1650	15600	23000	9000	
Order18	SPHC	C55B	3.4	1250	15200	23000	9000	
Order19	T8MN	Q35B	2.9	1550	16800	23200	39000	
Order20	GCR1	SPHC	2.7	1650	15600	23200	74000	
Order21	SPHC	GCR1	3.1	1200	16400	24200	89000	
Order22	T8MN		3.4	1350	15000	23800	19000	
Order23	SPHC	C55B	2.3	1250	16000	24400	14000	
Order24	T8MN	Q35B	2.6	1200	15600	23800	74000	
Order25	T8MN	C55B	2.6	1350	15200	24000	4000	
Order26	SPHC		2	1400	15000	24800	54000	
Order27	SPHC		2.1	1650	16800	23800	99000	
Order28	T8MN	SPHC	2.4	1400	16200	24000	24000	
Order29	C55B	Q35B	2.4	1300	15200	24200	44000	
Order30	C55B	SPHC	2.6	1500	15400	23800	34000	
Order31	T8MN		2.6	1600	15800	23600	4000	
Order32	C55B	Q35B	3.4	1400	15600	24800	14000	
Order33	GCR1		3	1550	15600	23200	69000	
Order34	GCR1		2.1	1600	16400	24200	49000	
