Order0	GCR1	C55B	2.3	1250	15600	23200	74000	
Order1	T8MN	SPHC	2	1300	16200	24000	84000	
Order2	C55B	GCR1	3.4	1650	15400	24800	49000	
Order3	T8MN		2.6	1450	16800	24800	19000	
Order4	T8MN	C55B	3.4	1200	16200	23800	94000	
Order5	T8MN	C55B	2.1	1200	15200	23800	49000	
Order6	Q35B	GCR1	2.7	1600	16200	23400	19000	
Order7	T8MN		2.3	1350	15200	24800	19000	
Order8	Q35B	GCR1	2.3	1600	15600	23600	99000	
Order9	SPHC	GCR1	2.9	1300	16800	23200	94000	
Order10	GCR1	C55B	2.3	1550	15200	24800	44000	
Order11	C55B	T8MN	2.2	1650	15400	23400	29000	
Order12	GCR1	Q35B	3	1250	16800	23400	19000	
Order13	C55B		2.1	1300	16600	23800	24000	
Order14	Q35B	T8MN	2.8	1350	15200	24000	29000	
Order15	Q35B	GCR1	2.2	1250	16400	24600	54000	
Order16	GCR1	Q35B	3.1	1200	15600	24800	99000	
Order17	T8MN		3.4	1550	16800	23400	94000	
Order18	SPHC	Q35B	2.4	1650	16400	24600	64000	
Order19	GCR1		2	1300	15600	24200	34000	
Order20	T8MN	Q35B	2.7	1250	15200	24000	94000	
Order21	T8MN	C55B	3.3	1450	15600	23400	4000	
Order22	SPHC	T8MN	2.3	1600	16800	23200	59000	
Order23	T8MN	GCR1	3.4	1250	15600	24600	44000	
Order24	GCR1		2.2	1650	16600	23000	34000	
Order25	GCR1		2.6	1400	15800	24400	59000	
Order26	GCR1	Q35B	3.1	1300	16400	23000	24000	
Order27	SPHC	C55B	3.4	1350	15400	23800	59000	
Order28	T8MN		2	1550	15400	23400	59000	
Order29	C55B	SPHC	3.2	1650	15200	23400	14000	
Order30	SPHC	GCR1	2.7	1650	16600	24800	84000	
Order31	C55B		2	1250	16200	23600	69000	
Order32	T8MN		2.8	1500	16200	23400	69000	
Order33	T8MN	SPHC	2	1500	16800	24200	9000	
Order34	Q35B	T8MN	2.6	1500	16400	24600	4000	
