Order0	T8MN		2.8	1650	15600	24800	54000	
Order1	SPHC	T8MN	3	1350	16400	24800	49000	
Order2	T8MN		3.1	1400	16200	23800	54000	
Order3	SPHC	Q35B	3.4	1650	15200	23600	79000	
Order4	Q35B		2.6	1400	15400	24800	19000	
Order5	Q35B	T8MN	2.6	1250	16800	23800	79000	
Order6	T8MN		2.2	1550	15000	23000	54000	
Order7	SPHC		2.5	1650	15200	24200	4000	
Order8	C55B	T8MN	2.3	1400	16000	23400	29000	
Order9	Q35B		2.8	1400	15400	24000	84000	
Order10	T8MN	C55B	3.4	1250	16800	24800	14000	
Order11	GCR1	T8MN	3.2	1550	15200	23400	79000	
Order12	Q35B	GCR1	2.2	1550	16000	24800	99000	
Order13	GCR1		3.1	1400	15000	23800	14000	
Order14	GCR1		2.8	1200	16000	23800	84000	
