Order0	Q35B		2.6	1500	16200	23400	94000	
Order1	Q35B	T8MN	3.4	1650	15000	23600	79000	
Order2	C55B	SPHC	2.7	1400	15800	24200	99000	
Order3	C55B	SPHC	2.2	1400	15800	23000	39000	
Order4	SPHC	C55B	2.1	1250	16800	23800	49000	
Order5	C55B	GCR1	2.2	1650	15200	24000	79000	
Order6	C55B	GCR1	2.3	1350	16400	24600	84000	
Order7	C55B	GCR1	3.2	1400	16600	23600	14000	
Order8	SPHC	C55B	2.2	1300	16400	23400	79000	
Order9	T8MN	GCR1	2.3	1600	15600	23000	59000	
Order10	GCR1	T8MN	2.7	1500	15800	24600	34000	
Order11	T8MN	GCR1	2.5	1450	16400	24400	54000	
Order12	GCR1	SPHC	2.4	1500	16400	24600	34000	
Order13	GCR1	C55B	2.9	1600	15600	23800	64000	
Order14	T8MN		2.6	1500	16400	24400	64000	
