Order0	T8MN	SPHC	3.4	1650	16200	24000	19000	
Order1	C55B	SPHC	3	1500	15600	24200	74000	
Order2	C55B	SPHC	2.8	1500	15600	24200	89000	
Order3	C55B	T8MN	2.1	1450	15400	23200	74000	
Order4	C55B	SPHC	2.7	1600	16200	23600	44000	
Order5	T8MN	Q35B	3.3	1550	16600	23800	39000	
Order6	Q35B	T8MN	2.1	1400	16400	23200	89000	
Order7	C55B		2.6	1550	16400	24600	14000	
Order8	Q35B	GCR1	2.4	1550	15600	24000	74000	
Order9	T8MN		3.2	1250	15800	23800	59000	
Order10	GCR1	C55B	2.7	1450	16400	23000	29000	
Order11	Q35B	GCR1	3.2	1350	15200	23400	24000	
Order12	GCR1		2.2	1600	15400	23400	14000	
Order13	Q35B	T8MN	3	1350	16600	24200	99000	
Order14	GCR1		2.5	1250	16600	24200	14000	
