Order0	C55B	GCR1	2.7	1400	16000	24200	44000	
Order1	T8MN	SPHC	2	1200	16800	24200	54000	
Order2	SPHC	C55B	2.3	1300	16400	24000	89000	
Order3	C55B		3.3	1500	16000	24200	74000	
Order4	GCR1	SPHC	3.4	1400	15600	23600	89000	
Order5	Q35B	GCR1	2	1250	16400	23200	94000	
Order6	GCR1	SPHC	3.3	1350	16000	24600	24000	
Order7	GCR1	T8MN	2.3	1650	15200	24000	94000	
Order8	Q35B	C55B	2.2	1550	16600	23600	19000	
Order9	T8MN	Q35B	2.3	1400	16200	23600	14000	
Order10	T8MN	Q35B	2.7	1550	16200	23200	4000	
Order11	C55B	SPHC	3	1350	16200	24000	14000	
Order12	T8MN	GCR1	2.4	1450	15200	23800	59000	
Order13	Q35B	GCR1	3.2	1350	16600	23400	44000	
Order14	Q35B	SPHC	3.3	1250	16600	23600	94000	
