Order0	T8MN	Q35B	3	1350	15800	23400	94000	
Order1	T8MN		3.1	1450	16800	23800	29000	
Order2	Q35B	T8MN	2	1200	15400	24600	74000	
Order3	Q35B	T8MN	2.9	1400	16000	24000	14000	
Order4	SPHC		2.6	1350	15400	24800	89000	
Order5	T8MN	SPHC	2.6	1250	16600	23200	59000	
Order6	T8MN		2.8	1400	15200	23800	94000	
Order7	SPHC		2.1	1400	16800	23200	99000	
Order8	Q35B	T8MN	2.6	1600	16600	24200	99000	
Order9	C55B	SPHC	2.6	1600	16400	23600	29000	
Order10	GCR1	SPHC	3.4	1600	16400	23600	99000	
Order11	T8MN	C55B	2.3	1450	16600	24400	19000	
Order12	C55B	Q35B	2.8	1250	16600	23000	74000	
Order13	Q35B		2.5	1500	15000	23600	39000	
Order14	Q35B		3.3	1250	16000	24800	99000	
