Order0	GCR1		2.1	1550	16800	23400	19000	
Order1	C55B		3.1	1250	16800	23600	64000	
Order2	Q35B	GCR1	3.4	1400	16600	24000	39000	
Order3	C55B	Q35B	3.3	1300	15600	23400	9000	
Order4	SPHC	T8MN	2.9	1650	15800	23800	84000	
Order5	Q35B	T8MN	3.1	1500	15800	23000	34000	
Order6	SPHC	T8MN	3.4	1350	15600	23600	49000	
Order7	C55B	SPHC	2.9	1550	15000	24800	4000	
Order8	T8MN		2.9	1400	15000	24200	99000	
Order9	Q35B	T8MN	2.6	1250	16000	23800	84000	
Order10	T8MN		2.8	1450	16800	23000	29000	
Order11	Q35B	SPHC	3.1	1200	15800	23800	64000	
Order12	T8MN	SPHC	2.7	1550	15200	24800	49000	
Order13	SPHC	Q35B	2.7	1500	15000	24600	59000	
Order14	T8MN	GCR1	2.9	1600	16000	23800	69000	
