Order0	GCR1	Q35B	2.5	1500	16600	23600	39000	
Order1	GCR1		2.3	1500	16200	23600	79000	
Order2	C55B		2.8	1600	15800	24800	29000	
Order3	C55B	SPHC	2.2	1350	16400	23000	29000	
Order4	GCR1	Q35B	2.7	1350	15600	23400	54000	
Order5	T8MN	C55B	3.3	1350	16200	24600	89000	
Order6	C55B	Q35B	2.8	1650	15200	24400	44000	
Order7	SPHC	T8MN	2.9	1500	16000	24200	89000	
Order8	T8MN		3.4	1650	15800	24800	84000	
Order9	T8MN	C55B	2	1400	16800	24000	69000	
Order10	SPHC	T8MN	2.7	1300	15600	24400	69000	
Order11	T8MN		2.1	1650	16600	23800	44000	
Order12	Q35B	T8MN	3.1	1450	16400	23200	4000	
Order13	C55B		2.1	1400	15000	23000	54000	
Order14	Q35B	T8MN	3.1	1600	16000	23800	9000	
