Order0	Q35B	GCR1	3	1200	15000	23800	44000	
Order1	T8MN	C55B	2.7	1550	15200	24600	4000	
Order2	C55B		3.2	1650	16200	23600	74000	
Order3	SPHC	GCR1	2.8	1600	15800	23600	44000	
Order4	GCR1	T8MN	3	1250	16600	23200	59000	
Order5	Q35B		3.4	1200	16600	24800	74000	
Order6	T8MN	C55B	2.7	1450	15800	23600	19000	
Order7	Q35B	T8MN	3	1650	15000	23200	34000	
Order8	Q35B	SPHC	2.9	1350	15200	23600	14000	
Order9	SPHC	Q35B	2.4	1350	15200	24400	94000	
Order10	SPHC	C55B	2.7	1300	16000	23400	69000	
Order11	T8MN	SPHC	2.2	1350	15800	23200	64000	
Order12	T8MN	GCR1	2.4	1200	16200	24400	29000	
Order13	Q35B		2	1550	16800	24000	84000	
Order14	GCR1	C55B	2.2	1600	16600	24200	79000	
Order15	C55B	Q35B	2	1500	16000	24800	54000	
Order16	T8MN	SPHC	2.5	1600	15200	23200	44000	
Order17	GCR1		2.3	1550	16600	24800	24000	
Order18	GCR1	T8MN	2.7	1250	16200	23400	34000	
Order19	T8MN	SPHC	3	1500	16400	23800	74000	
Order20	C55B	SPHC	2.6	1300	16000	23200	4000	
Order21	C55B	T8MN	2.6	1500	16000	23600	4000	
Order22	C55B	GCR1	3.2	1200	15400	23400	94000	
Order23	Q35B	SPHC	3	1450	16000	24200	19000	
Order24	GCR1	C55B	2.9	1350	16400	23000	79000	
Order25	C55B	Q35B	2	1350	16400	24200	59000	
Order26	GCR1	T8MN	3.1	1500	15600	24000	24000	
Order27	C55B	T8MN	2	1600	16600	24200	19000	
Order28	SPHC	Q35B	2.7	1500	15200	23800	14000	
Order29	T8MN	SPHC	2.9	1450	16000	24600	64000	
Order30	C55B	T8MN	3.1	1650	15600	23600	34000	
Order31	C55B	T8MN	2	1200	16800	24400	74000	
Order32	GCR1		3.4	1500	16400	23200	74000	
Order33	GCR1	T8MN	2.6	1650	15000	24400	4000	
Order34	Q35B	C55B	3.3	1600	15400	23000	14000	
Order35	SPHC		3.4	1500	15400	23600	99000	
Order36	Q35B	T8MN	2.3	1350	16400	24600	69000	
Order37	SPHC	C55B	2.3	1400	15800	24200	24000	
Order38	C55B	T8MN	2.3	1250	16600	23400	19000	
Order39	SPHC	C55B	3	1550	16800	23000	19000	
