Order0	C55B	GCR1	2.1	1200	15000	24800	79000	
Order1	GCR1	T8MN	3.4	1350	15600	23000	89000	
Order2	T8MN	SPHC	2.3	1600	15800	24000	69000	
Order3	T8MN	Q35B	2.6	1400	16400	24600	54000	
Order4	Q35B	SPHC	2.8	1450	15000	24000	39000	
Order5	C55B	GCR1	3.3	1550	16800	24400	69000	
Order6	Q35B		2.6	1600	16800	23600	9000	
Order7	Q35B	SPHC	2.1	1250	15800	23200	29000	
Order8	Q35B	SPHC	3.4	1300	16000	24600	59000	
Order9	SPHC	C55B	2.1	1350	16200	23600	79000	
Order10	SPHC		2.4	1550	15600	24600	64000	
Order11	C55B	GCR1	2.6	1500	15000	24400	14000	
Order12	SPHC	Q35B	2.7	1300	15000	24800	69000	
Order13	C55B	SPHC	3.1	1300	16400	23400	24000	
Order14	Q35B	GCR1	2	1450	15200	23000	14000	
Order15	T8MN		2.4	1250	16600	23200	4000	
Order16	T8MN		2.6	1650	16800	24600	89000	
Order17	T8MN		2.4	1300	16400	24800	19000	
Order18	C55B		3.1	1250	16600	24200	79000	
Order19	GCR1	Q35B	3.4	1650	16000	23400	44000	
Order20	GCR1	SPHC	3.2	1400	16000	24200	84000	
Order21	Q35B	C55B	3.2	1450	15800	24800	34000	
Order22	GCR1		2.3	1400	16000	24000	9000	
Order23	SPHC	GCR1	2.8	1300	16600	24800	19000	
Order24	Q35B	C55B	3.3	1300	15400	24000	24000	
Order25	Q35B	GCR1	2.2	1650	16400	24000	39000	
Order26	C55B		2.6	1600	15400	23800	19000	
Order27	SPHC	GCR1	2.1	1650	15000	24000	64000	
Order28	GCR1	SPHC	3.4	1200	16800	23000	49000	
Order29	GCR1	SPHC	2.1	1200	15600	24600	4000	
Order30	Q35B	GCR1	2.3	1550	16400	23400	24000	
Order31	T8MN		3.4	1350	16600	24400	29000	
Order32	SPHC	GCR1	2.5	1350	16000	23600	19000	
Order33	T8MN		2.2	1500	16200	24200	34000	
Order34	C55B		2.3	1300	16400	24400	99000	
Order35	C55B	T8MN	2.3	1300	16000	23000	4000	
Order36	SPHC		3.4	1400	16400	23600	24000	
Order37	Q35B	C55B	2.9	1500	16600	23000	34000	
Order38	Q35B	C55B	2.8	1550	15000	23600	9000	
Order39	SPHC	T8MN	2.5	1600	16600	23000	29000	
