Order0	GCR1	C55B	2.4	1550	16200	24200	44000	
Order1	Q35B	GCR1	3.2	1300	16200	24600	74000	
Order2	GCR1	Q35B	2.4	1400	15600	23800	94000	
Order3	Q35B	SPHC	2.9	1550	15800	23200	14000	
Order4	C55B		2.1	1500	15600	24400	69000	
Order5	T8MN	SPHC	2.9	1600	15400	24800	34000	
Order6	SPHC		3.1	1450	16200	24600	94000	
Order7	Q35B	C55B	2.4	1500	16000	24200	59000	
Order8	Q35B		3.3	1350	15400	24400	19000	
Order9	GCR1	SPHC	3.4	1200	15200	23800	19000	
Order10	GCR1	Q35B	2.1	1500	15600	24400	84000	
Order11	Q35B	T8MN	2.7	1200	15000	23000	79000	
Order12	C55B	GCR1	2.7	1550	16200	23000	14000	
Order13	C55B		3	1650	16800	23200	49000	
Order14	C55B	Q35B	3.3	1250	15600	23600	54000	
Order15	Q35B	GCR1	3.4	1550	15800	23800	24000	
Order16	Q35B		2.1	1350	16200	23200	59000	
Order17	C55B	Q35B	2.1	1200	15400	23000	69000	
Order18	T8MN		2.2	1500	15200	24600	29000	
Order19	Q35B	T8MN	2	1350	15600	24000	4000	
Order20	SPHC	Q35B	2.5	1450	15400	23000	64000	
Order21	GCR1	T8MN	2.2	1350	15000	24600	99000	
Order22	GCR1	Q35B	2.4	1650	15800	23400	4000	
Order23	T8MN	GCR1	3.1	1350	16000	23600	94000	
Order24	Q35B	T8MN	2.7	1650	16600	23200	84000	
Order25	SPHC	C55B	2.6	1200	15400	24800	4000	
Order26	Q35B		2	1200	16000	24000	49000	
Order27	C55B	GCR1	3.4	1600	15200	24400	69000	
Order28	SPHC	T8MN	2.2	1500	16200	24200	74000	
Order29	T8MN	C55B	3	1400	16200	23200	54000	
Order30	Q35B		2.8	1300	16200	24200	64000	
Order31	T8MN	GCR1	3	1400	15000	24400	49000	
Order32	T8MN	C55B	2	1500	15400	23000	44000	
Order33	C55B	Q35B	2.7	1550	16000	23600	54000	
Order34	C55B	T8MN	2.9	1450	15400	24800	69000	
Order35	GCR1	C55B	3.3	1300	15600	23200	89000	
Order36	T8MN	SPHC	2.1	1250	15800	23400	24000	
Order37	T8MN		2	1450	16000	23800	34000	
Order38	C55B	GCR1	2.1	1550	16600	23600	44000	
Order39	C55B	SPHC	2.9	1350	15400	24600	89000	
