Order0	SPHC	T8MN	3	1400	16200	24800	19000	
Order1	SPHC	T8MN	2	1450	16600	23600	89000	
Order2	Q35B	GCR1	3	1600	16200	24400	29000	
Order3	SPHC	T8MN	2.6	1600	15800	24800	54000	
Order4	GCR1	C55B	3.4	1200	15400	23400	74000	
Order5	Q35B	SPHC	2.8	1500	15200	24400	89000	
Order6	T8MN		3.4	1400	15200	24800	14000	
Order7	Q35B	T8MN	3.3	1300	15400	23200	49000	
Order8	C55B	SPHC	2.8	1300	16400	23400	14000	
Order9	C55B		2	1400	15800	24200	44000	
Order10	GCR1	Q35B	2.9	1550	15400	24200	84000	
Order11	T8MN	SPHC	3.4	1450	15000	23800	34000	
Order12	T8MN	SPHC	2.8	1300	15800	23400	69000	
Order13	SPHC	T8MN	2.4	1500	15200	24600	19000	
Order14	SPHC	T8MN	3.2	1300	15200	24200	24000	
Order15	SPHC	Q35B	3.2	1200	15000	24000	24000	
Order16	GCR1	SPHC	3.4	1450	16200	24800	14000	
Order17	Q35B	SPHC	2	1200	15400	23800	59000	
Order18	T8MN	GCR1	2.3	1400	15400	23000	59000	
Order19	SPHC	T8MN	2.5	1350	16200	24000	74000	
Order20	T8MN	C55B	3.3	1600	15800	23800	79000	
Order21	T8MN	C55B	3.2	1500	15400	23600	34000	
Order22	SPHC	C55B	2.5	1300	15600	24600	44000	
Order23	T8MN	GCR1	2.3	1500	15400	24600	54000	
Order24	SPHC	GCR1	2.9	1600	15200	24200	64000	
Order25	GCR1	SPHC	3.3	1300	15000	23400	54000	
Order26	C55B	GCR1	3.3	1400	16200	24800	44000	
Order27	Q35B	T8MN	2.4	1500	16400	23000	64000	
Order28	C55B	GCR1	3.2	1200	15600	23600	54000	
Order29	GCR1	C55B	2.7	1500	15400	24800	94000	
Order30	GCR1	C55B	3.2	1300	16600	23400	19000	
Order31	Q35B	T8MN	3.1	1350	16800	24200	79000	
Order32	T8MN	SPHC	2.1	1500	15600	23600	64000	
Order33	Q35B	SPHC	2.1	1650	16600	24600	54000	
Order34	T8MN		2.9	1550	16600	24600	84000	
Order35	SPHC		2.2	1300	15200	23000	74000	
Order36	GCR1	Q35B	2.9	1500	15200	24200	4000	
Order37	T8MN	Q35B	2.2	1300	16600	24200	79000	
Order38	Q35B	T8MN	2.8	1450	15800	24800	34000	
Order39	Q35B		2.2	1300	16200	24400	14000	
