Order0	Q35B	SPHC	2.8	1550	15000	23200	39000	
Order1	GCR1	T8MN	3.4	1200	15200	24000	94000	
Order2	GCR1	C55B	2	1350	15400	24200	39000	
Order3	C55B	SPHC	3	1250	16800	24200	4000	
Order4	Q35B	GCR1	2.1	1400	16600	23800	64000	
Order5	GCR1	Q35B	2	1600	16800	24200	54000	
Order6	SPHC	C55B	2.2	1450	15800	24600	59000	
Order7	Q35B	GCR1	2.6	1350	16600	24800	24000	
Order8	GCR1		2.1	1300	15800	23600	89000	
Order9	T8MN	SPHC	3	1500	16000	24800	54000	
Order10	Q35B	C55B	2.2	1250	15600	23400	94000	
Order11	SPHC	Q35B	2.9	1500	16400	23200	64000	
Order12	SPHC	Q35B	3.3	1200	15600	23800	44000	
Order13	C55B	SPHC	3	1600	15000	23800	94000	
Order14	T8MN	GCR1	3.1	1350	15800	24000	54000	
Order15	SPHC	Q35B	2.7	1550	15400	24600	24000	
Order16	Q35B	C55B	2.8	1350	16800	23600	89000	
Order17	C55B	GCR1	3.2	1200	16800	24400	74000	
Order18	GCR1	Q35B	3.4	1250	16400	23600	79000	
Order19	T8MN	Q35B	2.4	1600	16200	24800	14000	
Order20	C55B		3.4	1350	15000	24400	69000	
Order21	C55B	Q35B	2.7	1450	15800	23800	94000	
Order22	T8MN	SPHC	2.9	1350	16600	23200	59000	
Order23	SPHC	C55B	2.7	1400	16600	23400	44000	
Order24	Q35B	GCR1	3.4	1650	16200	23800	89000	
Order25	Q35B		2.6	1350	15800	23600	89000	
Order26	C55B	SPHC	3	1550	15800	24200	39000	
Order27	Q35B	GCR1	2.1	1200	15400	24800	89000	
Order28	T8MN	GCR1	2.9	1650	15600	24200	14000	
Order29	GCR1	T8MN	2.2	1400	15400	23400	19000	
Order30	T8MN	GCR1	3	1250	15200	24600	14000	
Order31	Q35B	SPHC	2.2	1250	15200	24400	94000	
Order32	SPHC	T8MN	2.7	1250	15200	24600	34000	
Order33	C55B	T8MN	2.6	1350	15600	24600	89000	
Order34	GCR1		2.8	1500	15000	23000	34000	
Order35	Q35B	GCR1	2.3	1250	16800	24800	34000	
Order36	GCR1	C55B	2.3	1400	16400	23200	99000	
Order37	Q35B	SPHC	3.4	1250	16400	24200	14000	
Order38	T8MN	Q35B	2.3	1350	15200	24600	44000	
Order39	Q35B	GCR1	2.1	1600	16000	23400	24000	
Order40	T8MN		2.3	1650	16000	24600	54000	
Order41	Q35B	T8MN	3.3	1350	16200	23000	4000	
Order42	Q35B	SPHC	3.1	1400	15600	23200	49000	
Order43	GCR1	T8MN	2.8	1550	15600	23600	59000	
Order44	SPHC		3.2	1650	15800	23200	19000	
