Order0	T8MN		3.2	1200	16400	23600	19000	
Order1	SPHC		3.4	1450	16400	24200	4000	
Order2	GCR1	SPHC	2.9	1500	15400	23200	44000	
Order3	SPHC	C55B	3	1400	16200	23200	74000	
Order4	SPHC	Q35B	2.5	1650	16000	23000	14000	
Order5	SPHC	C55B	2.5	1450	16600	23400	4000	
Order6	Q35B		3.3	1600	16000	23800	79000	
Order7	C55B	T8MN	2.9	1500	15200	24600	89000	
Order8	T8MN		3.2	1250	15800	23800	54000	
Order9	GCR1	Q35B	2.1	1250	15600	23400	89000	
Order10	Q35B	C55B	2.3	1300	15000	23400	89000	
Order11	SPHC		2.6	1250	16400	24600	94000	
Order12	C55B		2.2	1500	15200	24000	59000	
Order13	SPHC	Q35B	2.4	1600	15200	24200	24000	
Order14	SPHC		3.3	1450	16600	23200	39000	
Order15	SPHC	T8MN	2.8	1650	15000	23000	34000	
Order16	SPHC	GCR1	3	1450	16800	24400	29000	
Order17	T8MN	Q35B	2.6	1350	16200	23400	44000	
Order18	SPHC		3.4	1450	16600	24000	39000	
Order19	SPHC	GCR1	2.9	1300	16000	24400	44000	
Order20	SPHC	Q35B	2.2	1300	15400	24200	34000	
Order21	SPHC	C55B	2	1200	15400	24600	14000	
Order22	GCR1	SPHC	2.6	1250	16600	23800	44000	
Order23	C55B	T8MN	2.7	1200	16600	23200	19000	
Order24	C55B	Q35B	3.2	1450	15000	24200	94000	
Order25	GCR1	C55B	2	1250	16600	24400	9000	
Order26	C55B	GCR1	2.8	1600	16600	23400	54000	
Order27	GCR1	Q35B	3	1500	16800	24400	4000	
Order28	T8MN	GCR1	3	1400	16400	24200	64000	
Order29	C55B	SPHC	2.1	1350	16800	24200	84000	
Order30	Q35B	T8MN	2.8	1650	16200	23400	69000	
Order31	GCR1		2.5	1200	15000	23800	14000	
Order32	C55B		3.3	1400	15600	23000	79000	
Order33	Q35B	T8MN	3.4	1550	15800	23000	49000	
Order34	SPHC	C55B	3.3	1250	16800	24600	49000	
Order35	T8MN		3.2	1250	15200	23400	4000	
Order36	C55B	GCR1	2.1	1500	16800	24200	39000	
Order37	C55B	T8MN	2.1	1250	15800	23800	69000	
Order38	C55B		2.9	1300	15600	23400	24000	
Order39	SPHC	C55B	2.6	1550	16200	24200	49000	
Order40	Q35B	GCR1	3.3	1350	15600	23200	44000	
Order41	GCR1	T8MN	2	1550	15000	24600	89000	
Order42	GCR1	SPHC	3.1	1200	15600	24200	39000	
Order43	T8MN	C55B	2.8	1450	16000	23400	74000	
Order44	Q35B	GCR1	3.4	1450	15800	24200	39000	
