Order0	SPHC	GCR1	2.4	1650	15400	23000	79000	
Order1	C55B		3.4	1300	15600	24800	4000	
Order2	T8MN	GCR1	2.4	1600	15200	24400	89000	
Order3	T8MN	SPHC	3.1	1350	16600	23000	99000	
Order4	Q35B	GCR1	2.8	1200	15200	24000	24000	
Order5	Q35B	T8MN	2.4	1500	16200	23200	49000	
Order6	SPHC	Q35B	2.5	1500	15000	23800	74000	
Order7	C55B		2.1	1300	15600	23600	39000	
Order8	C55B		3.3	1250	16200	24200	49000	
Order9	C55B		2.5	1400	16400	24600	59000	
Order10	T8MN	Q35B	3.1	1650	16400	24800	44000	
Order11	C55B	Q35B	3.1	1200	15400	24600	99000	
Order12	SPHC	T8MN	3	1550	16200	23600	99000	
Order13	T8MN	SPHC	2.9	1500	15600	23200	44000	
Order14	C55B		2.2	1500	15400	24400	89000	
Order15	SPHC	C55B	2.9	1350	16800	24200	19000	
Order16	SPHC	Q35B	3	1600	15200	24400	94000	
Order17	T8MN	C55B	2.9	1600	16200	24800	19000	
Order18	Q35B	GCR1	3.1	1400	16000	24800	79000	
Order19	SPHC	GCR1	2.3	1300	15600	24600	69000	
Order20	Q35B	T8MN	2.7	1200	15000	23000	69000	
Order21	T8MN	C55B	2.3	1250	15800	23000	69000	
Order22	Q35B	C55B	3.3	1250	16200	24800	54000	
Order23	Q35B		2.1	1600	15200	23000	24000	
Order24	SPHC		2.8	1500	15200	24600	29000	
Order25	Q35B		2.4	1350	15800	24800	94000	
Order26	GCR1	SPHC	2.4	1600	16400	23800	4000	
Order27	Q35B	T8MN	2.1	1450	16400	24600	99000	
Order28	C55B	Q35B	3.4	1550	16000	24600	69000	
Order29	GCR1	Q35B	2.7	1600	16000	23600	29000	
