Order0	C55B	Q35B	3.3	1200	16200	24000	4000	
Order1	C55B	Q35B	2.5	1650	16400	23600	54000	
Order2	SPHC	GCR1	3.4	1200	16800	24600	69000	
Order3	SPHC	T8MN	2	1200	16800	23600	24000	
Order4	C55B		3.1	1550	15400	23000	79000	
Order5	C55B	SPHC	2.9	1350	16600	24600	4000	
Order6	GCR1	Q35B	2.6	1400	15600	23400	64000	
Order7	Q35B		3	1650	16200	24600	14000	
Order8	SPHC	GCR1	3.1	1600	15600	23400	24000	
Order9	SPHC	T8MN	2.3	1250	16200	23400	39000	
Order10	Q35B	T8MN	2.2	1300	15600	24200	19000	
Order11	T8MN	SPHC	3.2	1400	16400	23000	84000	
Order12	SPHC		2.2	1200	15400	23400	54000	
Order13	T8MN	SPHC	2.6	1500	16800	24400	9000	
Order14	GCR1	T8MN	2.7	1350	15400	24000	34000	
Order15	T8MN	C55B	2.3	1200	16400	24200	24000	
Order16	GCR1	C55B	2.7	1350	15200	24800	44000	
Order17	SPHC	C55B	2.1	1650	15400	24600	19000	
Order18	Q35B	C55B	2	1350	15200	23800	79000	
Order19	GCR1	SPHC	2.4	1500	15400	24800	64000	
Order20	Q35B	C55B	3.4	1500	16600	24000	39000	
Order21	SPHC	Q35B	3.1	1550	15600	24800	44000	
Order22	C55B		2.7	1350	15000	23800	14000	
Order23	C55B	SPHC	2.5	1450	16600	24200	24000	
Order24	GCR1	C55B	2.6	1250	15600	23400	89000	
Order25	T8MN	SPHC	2.5	1500	16000	24600	74000	
Order26	Q35B	SPHC	3.1	1200	16400	24400	29000	
Order27	T8MN	SPHC	2.9	1200	16200	24000	59000	
Order28	Q35B	GCR1	2.7	1450	16200	24400	39000	
Order29	Q35B	C55B	3.3	1200	16000	23400	64000	
