Order0	SPHC	GCR1	3.4	1200	15400	23400	59000	
Order1	GCR1		2	1400	15000	24000	99000	
Order2	Q35B	T8MN	3.3	1450	15800	24800	14000	
Order3	GCR1	Q35B	3.1	1250	15600	23200	94000	
Order4	GCR1	C55B	2.3	1200	16000	24200	74000	
Order5	GCR1	Q35B	3.3	1500	16400	24000	4000	
Order6	Q35B	SPHC	3.4	1300	15800	24400	99000	
Order7	T8MN	Q35B	2.4	1650	16800	23000	64000	
Order8	GCR1	T8MN	2.8	1550	16800	23200	94000	
Order9	T8MN		3.4	1200	16400	24200	69000	
Order10	GCR1	Q35B	3	1450	16600	24000	29000	
Order11	GCR1	C55B	3.4	1600	16400	23200	89000	
Order12	T8MN		2.6	1250	16400	24600	69000	
Order13	SPHC	T8MN	3.3	1250	15600	24000	89000	
Order14	T8MN	GCR1	3.3	1350	16800	23600	4000	
Order15	T8MN	GCR1	2.4	1400	15800	23200	34000	
Order16	SPHC	GCR1	2.8	1650	16800	23000	84000	
Order17	SPHC		2.5	1500	16000	23200	99000	
Order18	GCR1		3.2	1300	16000	24600	59000	
Order19	GCR1		2.2	1300	15000	24200	44000	
Order20	GCR1	Q35B	3.4	1200	15800	24200	64000	
Order21	C55B	GCR1	2.3	1300	15600	24400	94000	
Order22	Q35B	C55B	2.7	1400	16800	23000	79000	
Order23	GCR1	T8MN	2.9	1400	15000	24200	14000	
Order24	SPHC	C55B	2	1250	16800	24600	9000	
Order25	SPHC	T8MN	2.9	1500	16400	23400	94000	
Order26	GCR1		3.1	1650	16400	23800	19000	
Order27	C55B	GCR1	3.1	1300	16600	24800	54000	
Order28	Q35B	GCR1	2	1600	15200	24200	69000	
Order29	GCR1	Q35B	2.8	1650	16600	23600	39000	
