Order0	C55B	T8MN	3.3	1650	16400	24200	4000	
Order1	Q35B	SPHC	2.9	1450	15600	24600	79000	
Order2	T8MN	SPHC	3.4	1350	15800	23600	94000	
Order3	C55B	GCR1	2.9	1600	15600	24800	94000	
Order4	C55B	Q35B	2.9	1400	16800	23000	79000	
Order5	Q35B	T8MN	3.4	1350	15800	23400	14000	
Order6	Q35B		2	1650	15800	23200	89000	
Order7	SPHC		2.2	1350	15600	24600	89000	
Order8	GCR1	SPHC	2.3	1300	16600	23800	29000	
Order9	GCR1		2.5	1200	15600	23800	54000	
Order10	GCR1	C55B	2.6	1550	16000	23000	74000	
Order11	Q35B	GCR1	2	1200	16000	24000	34000	
Order12	Q35B	GCR1	3	1600	16600	24000	74000	
Order13	T8MN	GCR1	3	1300	15400	23800	69000	
Order14	T8MN	GCR1	2	1400	16200	24400	64000	
Order15	T8MN	GCR1	2.4	1350	16800	23200	84000	
Order16	Q35B	T8MN	2	1550	16200	23800	84000	
Order17	SPHC	C55B	2.7	1450	15000	23800	74000	
Order18	SPHC	T8MN	2.9	1650	16200	24000	24000	
Order19	C55B	SPHC	2.6	1450	15400	24200	9000	
Order20	GCR1	Q35B	3.4	1550	15200	23800	39000	
Order21	T8MN	Q35B	2.2	1300	16000	24400	69000	
Order22	T8MN	GCR1	2.3	1500	15200	23600	89000	
Order23	SPHC	C55B	2.9	1550	15600	24200	94000	
Order24	C55B	GCR1	3.3	1550	16200	23000	99000	
Order25	GCR1	C55B	3.3	1450	16800	23200	69000	
Order26	GCR1	SPHC	2.6	1600	16400	24200	94000	
Order27	GCR1	C55B	2.1	1500	16400	24000	84000	
Order28	SPHC	T8MN	2.5	1550	16800	23200	89000	
Order29	GCR1	T8MN	3	1300	15800	23600	54000	
